id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
489,Good Will Hunting,en,"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,[18],60.839,1997-12-05,8.153,11520
10139,Milk,en,"The true story of Harvey Milk, the first openly gay man ever elected to public office. In San Francisco in the late 1970s, Harvey Milk becomes an activist for gay rights and inspires others to join him in his fight for equal rights that should be available to all Americans.",/ot4ImF4b7QbS6XsTdMH3pWxNmX2.jpg,"[36, 18]",12.787,2008-11-05,7.251,2078
1807,Elephant,en,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,/pbdm3Z45fwgcfPndm4wmQAhDWjN.jpg,"[80, 18]",20.414,2003-09-20,7.087,1776
44503,Blow Job,en,Andy Warhol directs a single 35-minute shot of a man's face to capture his facial expressions as he receives the sexual act depicted in the title.,/rbtmS87QC7vKr4kpIYV3R8rWuBa.jpg,"[18, 99]",6.115,1964-07-16,4.2,50
108419,Empire,en,A single static wide shot of the Empire State Building from early evening until nearly 3 am the next day.,/70Hh09YIGa3M6WBwpXXd1wj6gTM.jpg,[99],4.797,1965-03-06,4.1,39
321612,Beauty and the Beast,en,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,"[10751, 14, 10749]",69.959,2017-03-16,6.968,15045
50620,The Twilight Saga: Breaking Dawn - Part 2,en,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,"[12, 14, 18, 10749]",73.622,2012-11-13,6.465,8520
50619,The Twilight Saga: Breaking Dawn - Part 1,en,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,"[12, 14, 10749]",85.277,2011-11-16,6.202,8398
63311,The Skin I Live In,es,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,/xTQ3SifXs7KmoToNIgStXG59ZZL.jpg,"[18, 27, 9648, 53]",26.612,2011-08-17,7.522,3957
99,All About My Mother,es,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun.",/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,"[35, 18]",19.64,1999-04-16,7.651,1766
519010,Pain and Glory,es,"Salvador Mallo, a filmmaker in the twilight of his career, remembers his life: his mother, his lovers, the actors he worked with. The sixties in a small village in Valencia, the eighties in Madrid, the present, when he feels an immeasurable emptiness, facing his mortality, the incapability of continuing filming, the impossibility of separating creation from his own life. The need of narrating his past can be his salvation.",/cMlueArJXXwZbeLpb4NhC3pxmBk.jpg,[18],19.204,2019-03-22,7.411,1693
265177,Mommy,fr,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",/nT4VJ6MfSwUoCorYmkcLVaIenya.jpg,[18],11.515,2014-09-19,8.25,2587
338189,It's Only the End of the World,fr,"Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.",/zD9TQOqZrgTjI7XfHPNjNSki7C0.jpg,[18],15.772,2016-08-26,7.227,1552
26280,I Killed My Mother,fr,"Hubert, a brash 17-year-old, is confused and torn by a love-hate relationship with his mother that consumes him more and more each day. After distressing ordeals and tragic episodes, Hubert will find his mother on the banks of Saint Lawrence river, where he grew up, and where a murder will be committed: the murder of childhood.",/ekt35AOWyS7pqMYTwlx9KJiElFZ.jpg,[18],17.93,2009-06-05,7.501,1055
216,Ali: Fear Eats the Soul,de,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.",/5Oru4v8tRUN90JUuM6BNDJoetLt.jpg,"[10749, 18]",10.392,1974-06-05,7.72,363
661,The Marriage of Maria Braun,de,"Maria marries a young soldier in the last days of World War II, only for him to go missing in the war. She must rely on her beauty and ambition to navigate the difficult post-war years alone.",/tXjZEzlf4WQwZ4Dt53gXeJVuO7p.jpg,[18],10.189,1979-03-23,7.352,230
10310,The Bitter Tears of Petra von Kant,de,"Petra von Kant is a successful fashion designer -- arrogant, caustic, and self-satisfied. She mistreats Marlene (her secretary, maid, and co-designer). Enter Karin, a 23-year-old beauty who wants to be a model. Petra falls in love with Karin and invites her to move in.",/bkxrRfXaoTvZObG1Gd91x2mnmFX.jpg,"[18, 10749]",14.047,1972-10-05,7.3,186
9768,Cry-Baby,en,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,/qV1XYzb2QTvpcnfSnYVSunGQ4XA.jpg,"[35, 10749]",18.226,1990-04-06,6.558,1429
11592,Serial Mom,en,"Beverly is the perfect happy homemaker, along with her doting husband and two children, but this nuclear family just might explode when her fascination with serial killers collides with her ever-so-proper code of ethics.",/lWLLBMvMDafBXH5CRkahOtCORc8.jpg,"[35, 80]",12.335,1994-04-13,6.8,616
692,Pink Flamingos,en,"Notorious Baltimore criminal and underground figure Divine goes up against Connie & Raymond Marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",/vw3edEiwsR028LyBuYNpwwjC4Ft.jpg,"[35, 80, 27]",12.465,1972-03-17,6.2,456
84404,Bully,en,"This year, over 5 million American kids will be bullied at school, online, on the bus, at home, through their cell phones and on the streets of their towns, making it the most common form of violence young people in this country experience. The Bully Project is the first feature documentary film to show how we've all been affected by bullying, whether we've been victims, perpetrators or stood silent witness. The world we inhabit as adults begins on the playground. The Bully Project opens on the first day of school. For the more than 5 million kids who'll be bullied this year in the United States, it's a day filled with more anxiety and foreboding than excitement. As the sun rises and school busses across the country overflow with backpacks, brass instruments and the rambunctious sounds of raging hormones, this is a ride into the unknown.",/gFYEYUEvXsWzf5cDH64YjibMzpp.jpg,"[99, 18]",5.218,2011-04-23,7.193,153
22707,Amandla! A Revolution in Four-Part Harmony,en,"The struggle to eradicate apartheid in South Africa has been chronicled over time, but no one has addressed the vital role music plays in this challenge. This documentary by Lee Hirsch recounts a fascinating and little-known part of South Africa's political history through archival footage, interviews and, of course, several mesmerizing musical performances.",/izru4geFbkBk1O1I5lHQxlfhuJY.jpg,[99],1.947,2002-09-21,7.2,5
10822,Savage Grace,en,"This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy.",/z83ExVvReRTMuwxRqatzUaHwIYR.jpg,[18],16.909,2007-05-18,5.677,178
54934,Swoon,en,"Teenagers Nathan Leopold Jr. and Richard Loeb share a dangerous sexual bond and an amoral outlook on life. They spend afternoons breaking into storefronts and engaging in petty crimes, until the calculating Nathan ups the ante by kidnapping, and murdering, a young boy.",/hgbeuxyPhyde8jV8AvZEalZ4OsG.jpg,[18],5.17,1992-09-11,5.8,27
140208,Bad Boy Street,en,"Two men embark on an unconventional romance in Todd Verow's sexy Parisian-set drama. Claude finds a young man passed out in the street and, taking pity on him, decides to take him to his apartment to safely sleep. Awakening the next morning, the sexy stranger soon makes a play for his forty-something host, kick-starting a passionate romance. But will the chance meeting develop into more than just lust or will the pair's differences drive them apart? An accomplished, serious and very modern gay romance .",/dZy8hh9Vbv2R7TR1lvm4Tk16kKM.jpg,"[18, 10749]",5.084,2012-10-22,5.625,28
187257,Fucking Different XXX,en,"In Fucking Different XXX, the passion for explicit sex scenes brought eight international filmmakers together. The eight short films shot in Paris, Berlin and San Francisco are about intensive sex, quick sex, romantic sex, funny sex, the first sex, and the last sex. The range goes from a lesbian quickie in the toilet, a bloodthirsty orgy, romantic fisting all the way to wet teenage dreams. The result is a never seen before look upon sexual tastes and varieties, far from clichés, with a fresh and sometimes humorous approach.",/yuDMPJvdNv9ze4yUi53cdyyUZuV.jpg,[18],17.036,2012-02-08,7.1,17
77436,Vacationland,en,"Filmmaker Todd Verow revisits his own youth for his latest work. The film's main character is Joe, who, like the director, grew up in Bangor in Maine. Joe, an 18 year old high school senior who longs to move away from poor white trash roots and this town, and dreams of attending art school, lives with his single mother and older sister Theresa on a notorious council estate called ""Capehart Projects"". Molested at the age of ten, Joe nevertheless decides to keep the incident to himself. He befriends an elderly disabled artist named Victor who hires him as houseboy/model. Joe moves in with Victor in his loft above the local opera house, hoping to escape Bangor with his help. He also works part time at a local market along with his sister, who wants to get out of town as much as he does. For most of high school, Joe has also had a crush on his best friend, Andrew, who plays on the high school football team.",/fFFNvUhzaZuyNVUPN4RJW3XJeQa.jpg,[18],2.584,2006-08-02,4.8,14
72462,Do I Love You?,en,'Do I Love You?' is a romantic philosophical comedy about life and the questions it throws at you.,,"[35, 18, 10749]",1.044,2002-10-20,3.5,5
444610,The Book of Gabrielle,en,"Gabrielle is writing an illustrated guide book on sex called 'How To Do It.' At a book signing she meets Saul, an established male writer who is straight. She both loves and hates his work which has seeped into her secular Jewish life from childhood. The more Gabrielle tells him about her book the more he wants to know about her life; the relationship with her younger girlfriend Olivia and her determination to ""stop using my penis in sex"". As her book takes form, is Saul jealous or desirous? Their friendship is tested as is Gabrielle's relationship with Olivia. The film muses on how we write, how we draw. And the nature of ""story"" and what it makes us do.",/tZ3YX4S4njmB90ZAAXdH0XAKNTf.jpg,"[18, 35]",1.64,2017-03-09,5.3,3
278491,Tick Tock Lullaby,en,A wry interweave film about baby making and how as time marches on the decision gets more intense and less romantic.,/aF0it0ujwAsFVv89b9fg5LAmaNK.jpg,[18],0.937,2007-03-01,1.5,3
454889,Princess Cyd,en,"High school athlete Cyd Loughlin lives alone with her depressive father in South Carolina, perpetually longing to get away from it all. When her aunt, famous novelist Miranda Ruth, agrees to host her for a few weeks during the summer, Cyd jumps at the opportunity. While there, she falls for a girl in the neighborhood, even as she and her aunt gently challenge each other in the realms of sex and spirit.",/7ZhF8acObc0R5tIETl7doRO1Bac.jpg,"[10749, 18]",7.476,2017-11-03,6.571,127
339739,Henry Gamble's Birthday Party,en,"Henry Gamble's Birthday Party takes place over 24 hours at the birthday pool party of 17-year-old preacher's kid Henry Gamble. The party guests include adults and teenagers from his church, as well as Henry's ""secular"" friends, including the closeted young Logan, who has eyes for Henry.",/kW48UEn1Mbx62QNFzLnpDhX6fG1.jpg,[18],6.265,2015-12-20,6.041,86
81707,The Wise Kids,en,"A vivid, dynamic Southern coming-of-age drama, takes place in the transitional space between high school and college, when life seems to be all questions and no answers, and the future is scarily wide open. Set in and around a Charleston, SC Baptist church, weaving through this ensemble piece are three main characters - Brea, an introspective pastor's daughter experiencing debilitating doubt, the hyperactive Laura, Brea's best friend and a devout believer, and Tim, the open-hearted son of a single father, confronting his homosexuality for the first time. Tensions and buried feelings abound, as colleges are chosen and adults behave badly, as Brea, Laura and Tim attempt to hang onto what they have, all the while yearning to break free.",/5EiP1mW0yA5kovHOYDoJEWLzbRl.jpg,[18],3.967,2011-07-09,6.1,40
